"2","25","2503","25016","Guarabira"
"2","25","2503","25017","Campina Grande"
"2","25","2503","25018","Itabaiana"
"2","25","2503","25019","Umbuzeiro"
"2","25","2504","25020","Litoral Norte"
"2","25","2504","25021","Sapé"
"2","25","2504","25022","João Pessoa"
"2","25","2504","25023","Litoral Sul"
"2","26","2601","26001","Araripina"
"2","26","2601","26002","Salgueiro"
"2","26","2601","26003","Pajeú"
"2","26","2601","26004","Sertão do Moxotó"
"2","26","2602","26005","Petrolina"
"2","26","2602","26006","Itaparica"
"2","26","2603","26007","Vale do Ipanema"
"2","26","2603","26008","Vale do Ipojuca"
"2","26","2603","26009","Alto Capibaribe"
"2","26","2603","26010","Médio Capibaribe"
"2","26","2603","26011","Garanhuns"
"2","26","2603","26012","Brejo Pernambucano"
"2","26","2604","26013","Mata Setentrional Pernambucana"
"2","26","2604","26014","Vitória de Santo Antão"
"2","26","2604","26015","Mata Meridional Pernambucana"
"2","26","2605","26016","Itamaracá"
"2","26","2605","26017","Recife"
"2","26","2605","26018","Suape"
"2","26","2605","26019","Fernando de Noronha"
"2","27","2701","27001","Serrana do Sertão Alagoano"
"2","27","2701","27002","Alagoana do Sertão do São Francisco"
"2","27","2701","27003","Santana do Ipanema"
"2","27","2701","27004","Batalha"
"2","27","2702","27005","Palmeira dos Índios"
"2","27","2702","27006","Arapiraca"
"2","27","2702","27007","Traipu"
"2","27","2703","27008","Serrana dos Quilombos"
"2","27","2703","27009","Mata Alagoana"
"2","27","2703","27010","Litoral Norte Alagoano"
"2","27","2703","27011","Maceió"
"2","27","2703","27012","São Miguel dos Campos"
"2","27","2703","27013","Penedo"
"2","28","2801","28001","Sergipana do Sertão do São Francisco"
"2","28","2801","28002","Carira"
"2","28","2802","28003","Nossa Senhora das Dores"
"2","28","2802","28004","Agreste de Itabaiana"
"2","28","2802","28005","Tobias Barreto"
"2","28","2802","28006","Agreste de Lagarto"
"2","28","2803","28007","Propriá"
"2","28","2803","28008","Cotinguiba"
"2","28","2803","28009","Japaratuba"
"2","28","2803","28010","Baixo Cotinguiba"
"2","28","2803","28011","Aracaju"
"2","28","2803","28012","Boquim"
"2","28","2803","28013","Estância"
"2","29","2901","29001","Barreiras"
"2","29","2901","29002","Cotegipe"
"2","29","2901","29003","Santa Maria da Vitória"
"2","29","2902","29004","Juazeiro"
"2","29","2902","29005","Paulo Afonso"
"2","29","2902","29006","Barra"
"2","29","2902","29007","Bom Jesus da Lapa"
"2","29","2903","29008","Senhor do Bonfim"
"2","29","2903","29009","Irecê"
"2","29","2903","29010","Jacobina"
"2","29","2903","29011","Itaberaba"
"2","29","2903","29012","Feira de Santana"
"2","29","2904","29013","Jeremoabo"
"2","29","2904","29014","Euclides da Cunha"
"2","29","2904","29015","Ribeira do Pombal"
"2","29","2904","29016","Serrinha"
"2","29","2904","29017","Alagoinhas"
"2","29","2904","29018","Entre Rios"
"2","29","2905","29019","Catu"
"2","29","2905","29020","Santo Antônio de Jesus"
"2","29","2905","29021","Salvador"
"2","29","2906","29022","Boquira"
"2","29","2906","29023","Seabra"
"2","29","2906","29024","Jequié"
"2","29","2906","29025","Livramento do Brumado"
"2","29","2906","29026","Guanambi"
"2","29","2906","29027","Brumado"
"2","29","2906","29028","Vitória da Conquista"
"2","29","2906","29029","Itapetinga"
"2","29","2907","29030","Valença"
"2","29","2907","29031","Ilhéus-Itabuna"
"2","29","2907","29032","Porto Seguro"
"3","31","3101","31001","Unaí"
"3","31","3101","31002","Paracatu"
"3","31","3102","31003","Januária"
"3","31","3102","31004","Janaúba"
"3","31","3102","31005","Salinas"
"3","31","3102","31006","Pirapora"
"3","31","3102","31007","Montes Claros"
"3","31","3102","31008","Grão Mogol"
"3","31","3102","31009","Bocaiúva"
"3","31","3103","31010","Diamantina"
"3","31","3103","31011","Capelinha"
"3","31","3103","31012","Araçuaí"
"3","31","3103","31013","Pedra Azul"
"3","31","3103","31014","Almenara"
"3","31","3104","31015","Teófilo Otoni"
"3","31","3104","31016","Nanuque"
"3","31","3105","31017","Ituiutaba"
"3","31","3105","31018","Uberlândia"
"3","31","3105","31019","Patrocínio"
"3","31","3105","31020","Patos de Minas"
"3","31","3105","31021","Frutal"
"3","31","3105","31022","Uberaba"
"3","31","3105","31023","Araxá"
"3","31","3106","31024","Três Marias"
"3","31","3106","31025","Curvelo"
"3","31","3106","31026","Bom Despacho"
"3","31","3107","31027","Sete Lagoas"
"3","31","3107","31028","Conceição do Mato Dentro"
"3","31","3107","31029","Pará de Minas"
"3","31","3107","31030","Belo Horizonte"
"3","31","3107","31031","Itabira"
"3","31","3107","31032","Itaguara"
"3","31","3107","31033","Ouro Preto"
"3","31","3107","31034","Conselheiro Lafaiete"
"3","31","3108","31035","Guanhães"
"3","31","3108","31036","Peçanha"
"3","31","3108","31037","Governador Valadares"
"3","31","3108","31038","Mantena"
"3","31","3108","31039","Ipatinga"
"3","31","3108","31040","Caratinga"
"3","31","3108","31041","Aimorés"
"3","31","3109","31042","Piuí"
"3","31","3109","31043","Divinópolis"
"3","31","3109","31044","Formiga"
"3","31","3109","31045","Campo Belo"
"3","31","3109","31046","Oliveira"
"3","31","3110","31047","Passos"
"3","31","3110","31048","São Sebastião do Paraíso"
"3","31","3110","31049","Alfenas"
"3","31","3110","31050","Varginha"
"3","31","3110","31051","Poços de Caldas"
"3","31","3110","31052","Pouso Alegre"
"3","31","3110","31053","Santa Rita do Sapucaí"
"3","31","3110","31054","São Lourenço"
"3","31","3110","31055","Andrelândia"
"3","31","3110","31056","Itajubá"
"3","31","3111","31057","Lavras"
"3","31","3111","31058","São João Del Rei"
"3","31","3111","31059","Barbacena"
"3","31","3112","31060","Ponte Nova"
"3","31","3112","31061","Manhuaçu"
"3","31","3112","31062","Viçosa"
"3","31","3112","31063","Muriaé"
"3","31","3112","31064","Ubá"
"3","31","3112","31065","Juiz de Fora"
"3","31","3112","31066","Cataguases"
"3","32","3201","32001","Barra de São Francisco"
"3","32","3201","32002","Nova Venécia"
"3","32","3201","32003","Colatina"
"3","32","3202","32004","Montanha"
"3","32","3202","32005","São Mateus"
"3","32","3202","32006","Linhares"
"3","32","3203","32007","Afonso Cláudio"
"3","32","3203","32008","Santa Teresa"
"3","32","3203","32009","Vitória"
"3","32","3203","32010","Guarapari"
"3","32","3204","32011","Alegre"
"3","32","3204","32012","Cachoeiro de Itapemirim"
"3","32","3204","32013","Itapemirim"
"3","33","3301","33001","Itaperuna"
"3","33","3301","33002","Santo Antônio de Pádua"
"3","33","3302","33003","Campos dos Goytacazes"
"3","33","3302","33004","Macaé"
"3","33","3303","33005","Três Rios"
"3","33","3303","33006","Cantagalo-Cordeiro"
"3","33","3303","33007","Nova Friburgo"
"3","33","3303","33008","Santa Maria Madalena"
"3","33","3304","33009","Bacia de São João"
"3","33","3304","33010","Lagos"
"3","33","3305","33011","Vale do Paraíba Fluminense"
"3","33","3305","33012","Barra do Piraí"
"3","33","3305","33013","Baía da Ilha Grande"
"3","33","3306","33014","Vassouras"
"3","33","3306","33015","Serrana"
"3","33","3306","33016","Macacu-Caceribu"
"3","33","3306","33017","Itaguaí"
"3","33","3306","33018","Rio de Janeiro"
"3","35","3501","35001","Jales"
"3","35","3501","35002","Fernandópolis"
"3","35","3501","35003","Votuporanga"
"3","35","3501","35004","São José do Rio Preto"
"3","35","3501","35005","Catanduva"
"3","35","3501","35006","Auriflama"
"3","35","3501","35007","Nhandeara"
"3","35","3501","35008","Novo Horizonte"
"3","35","3502","35009","Barretos"
"3","35","3502","35010","São Joaquim da Barra"
"3","35","3502","35011","Ituverava"
"3","35","3502","35012","Franca"
"3","35","3502","35013","Jaboticabal"
"3","35","3502","35014","Ribeirão Preto"
"3","35","3502","35015","Batatais"
"3","35","3503","35016","Andradina"
"3","35","3503","35017","Araçatuba"
"3","35","3503","35018","Birigui"
"3","35","3504","35019","Lins"
"3","35","3504","35020","Bauru"
"3","35","3504","35021","Jaú"
"3","35","3504","35022","Avaré"
"3","35","3504","35023","Botucatu"
"3","35","3505","35024","Araraquara"
"3","35","3505","35025","São Carlos"
"3","35","3506","35026","Rio Claro"
"3","35","3506","35027","Limeira"
"3","35","3506","35028","Piracicaba"
"3","35","3507","35029","Pirassununga"
"3","35","3507","35030","São João da Boa Vista"
"3","35","3507","35031","Moji Mirim"
"3","35","3507","35032","Campinas"
"3","35","3507","35033","Amparo"
"3","35","3508","35034","Dracena"
"3","35","3508","35035","Adamantina"
"3","35","3508","35036","Presidente Prudente"
"3","35","3509","35037","Tupã"
"3","35","3509","35038","Marília"
"3","35","3510","35039","Assis"
"3","35","3510","35040","Ourinhos"
"3","35","3511","35041","Itapeva"
"3","35","3511","35042","Itapetininga"
"3","35","3511","35043","Tatuí"
"3","35","3511","35044","Capão Bonito"
"3","35","3512","35045","Piedade"
"3","35","3512","35046","Sorocaba"
"3","35","3512","35047","Jundiaí"
"3","35","3512","35048","Bragança Paulista"
"3","35","3513","35049","Campos do Jordão"
"3","35","3513","35050","São José dos Campos"
"3","35","3513","35051","Guaratinguetá"
"3","35","3513","35052","Bananal"
"3","35","3513","35053","Paraibuna/Paraitinga"
"3","35","3513","35054","Caraguatatuba"
"3","35","3514","35055","Registro"
"3","35","3514","35056","Itanhaém"
"3","35","3515","35057","Osasco"
"3","35","3515","35058","Franco da Rocha"
"3","35","3515","35059","Guarulhos"
"3","35","3515","35060","Itapecerica da Serra"
"3","35","3515","35061","São Paulo"
"3","35","3515","35062","Mogi das Cruzes"
"3","35","3515","35063","Santos"
"4","41","4101","41001","Paranavaí"
"4","41","4101","41002","Umuarama"
"4","41","4101","41003","Cianorte"
"4","41","4102","41004","Goioerê"
"4","41","4102","41005","Campo Mourão"
"4","41","4103","41006","Astorga"
"4","41","4103","41007","Porecatu"
"4","41","4103","41008","Floraí"
"4","41","4103","41009","Maringá"
"4","41","4103","41010","Apucarana"
"4","41","4103","41011","Londrina"
"4","41","4103","41012","Faxinal"
"4","41","4103","41013","Ivaiporã"
"4","41","4104","41014","Assaí"
"4","41","4104","41015","Cornélio Procópio"
"4","41","4104","41016","Jacarezinho"
"4","41","4104","41017","Ibaiti"
"4","41","4104","41018","Wenceslau Braz"
"4","41","4105","41019","Telêmaco Borba"
"4","41","4105","41020","Jaguariaíva"
"4","41","4105","41021","Ponta Grossa"
"4","41","4106","41022","Toledo"
"4","41","4106","41023","Cascavel"
"4","41","4106","41024","Foz do Iguaçu"
"4","41","4107","41025","Capanema"
"4","41","4107","41026","Francisco Beltrão"
"4","41","4107","41027","Pato Branco"
"4","41","4108","41028","Pitanga"
"4","41","4108","41029","Guarapuava"
"4","41","4108","41030","Palmas"
"4","41","4109","41031","Prudentópolis"
"4","41","4109","41032","Irati"
"4","41","4109","41033","União da Vitória"
"4","41","4109","41034","São Mateus do Sul"
"4","41","4110","41035","Cerro Azul"
"4","41","4110","41036","Lapa"
"4","41","4110","41037","Curitiba"
"4","41","4110","41038","Paranaguá"
"4","41","4110","41039","Rio Negro"
"4","42","4201","42001","São Miguel do Oeste"
"4","42","4201","42002","Chapecó"
"4","42","4201","42003","Xanxerê"
"4","42","4201","42004","Joaçaba"
"4","42","4201","42005","Concórdia"
"4","42","4202","42006","Canoinhas"
"4","42","4202","42007","São Bento do Sul"
"4","42","4202","42008","Joinville"
"4","42","4203","42009","Curitibanos"
"4","42","4203","42010","Campos de Lages"
"4","42","4204","42011","Rio do Sul"
"4","42","4204","42012","Blumenau"
"4","42","4204","42013","Itajaí"
"4","42","4204","42014","Ituporanga"
"4","42","4205","42015","Tijucas"
"4","42","4205","42016","Florianópolis"
"4","42","4205","42017","Tabuleiro"
"4","42","4206","42018","Tubarão"
"4","42","4206","42019","Criciúma"
"4","42","4206","42020","Araranguá"
"4","43","4301","43001","Santa Rosa"
"4","43","4301","43002","Três Passos"
"4","43","4301","43003","Frederico Westphalen"
"4","43","4301","43004","Erechim"
"4","43","4301","43005","Sananduva"
"4","43","4301","43006","Cerro Largo"
"4","43","4301","43007","Santo Ângelo"
"4","43","4301","43008","Ijuí"
"4","43","4301","43009","Carazinho"
"4","43","4301","43010","Passo Fundo"
"4","43","4301","43011","Cruz Alta"
"4","43","4301","43012","Não-Me-Toque"
"4","43","4301","43013","Soledade"
"4","43","4302","43014","Guaporé"
"4","43","4302","43015","Vacaria"
"4","43","4302","43016","Caxias do Sul"
"4","43","4303","43017","Santiago"
"4","43","4303","43018","Santa Maria"
"4","43","4303","43019","Restinga Seca"
"4","43","4304","43020","Santa Cruz do Sul"
"4","43","4304","43021","Lajeado-Estrela"
"4","43","4304","43022","Cachoeira do Sul"
"4","43","4305","43023","Montenegro"
"4","43","4305","43024","Gramado-Canela"
"4","43","4305","43025","São Jerônimo"
"4","43","4305","43026","Porto Alegre"
"4","43","4305","43027","Osório"
"4","43","4305","43028","Camaquã"
"4","43","4306","43029","Campanha Ocidental"
"4","43","4306","43030","Campanha Central"
"4","43","4306","43031","Campanha Meridional"
"4","43","4307","43032","Serras de Sudeste"
"4","43","4307","43033","Pelotas"
"4","43","4307","43034","Jaguarão"
"4","43","4307","43035","Litoral Lagunar"
"5","50","5001","50001","Baixo Pantanal"
"5","50","5001","50002","Aquidauana"
"5","50","5002","50003","Alto Taquari"
"5","50","5002","50004","Campo Grande"
"5","50","5003","50005","Cassilândia"
"5","50","5003","50006","Paranaíba"
"5","50","5003","50007","Três Lagoas"
"5","50","5003","50008","Nova Andradina"
"5","50","5004","50009","Bodoquena"
"5","50","5004","50010","Dourados"
"5","50","5004","50011","Iguatemi"
"5","51","5101","51001","Aripuanã"
"5","51","5101","51002","Alta Floresta"
"5","51","5101","51003","Colíder"
"5","51","5101","51004","Parecis"
"5","51","5101","51005","Arinos"
"5","51","5101","51006","Alto Teles Pires"
"5","51","5101","51007","Sinop"
"5","51","5101","51008","Paranatinga"
"5","51","5102","51009","Norte Araguaia"
"5","51","5102","51010","Canarana"
"5","51","5102","51011","Médio Araguaia"
"5","51","5103","51012","Alto Guaporé"
"5","51","5103","51013","Tangará da Serra"
"5","51","5103","51014","Jauru"
"5","51","5104","51015","Alto Paraguai"
"5","51","5104","51016","Rosário Oeste"
"5","51","5104","51017","Cuiabá"
"5","51","5104","51018","Alto Pantanal"
"5","51","5105","51019","Primavera do Leste"
"5","51","5105","51020","Tesouro"
"5","51","5105","51021","Rondonópolis"
"5","51","5105","51022","Alto Araguaia"
"5","52","5201","52001","São Miguel do Araguaia"
"5","52","5201","52002","Rio Vermelho"
"5","52","5201","52003","Aragarças"
"5","52","5202","52004","Porangatu"
"5","52","5202","52005","Chapada dos Veadeiros"
"5","52","5203","52006","Ceres"
"5","52","5203","52007","Anápolis"
"5","52","5203","52008","Iporá"
"5","52","5203","52009","Anicuns"
"5","52","5203","52010","Goiânia"
"5","52","5204","52011","Vão do Paranã"
"5","52","5204","52012","Entorno de Brasília"
"5","52","5205","52013","Sudoeste de Goiás"
"5","52","5205","52014","Vale do Rio dos Bois"
"5","52","5205","52015","Meia Ponte"
"5","52","5205","52016","Pires do Rio"
"5","52","5205","52017","Catalão"
"5","52","5205","52018","Quirinópolis"
"5","53","5301","53001","Brasília"
